"GLORIA_ID" "Chla" "TSS" "Latitude" "Longitude" "x440" "x490" "x560" "x660" "x705" "x740" "x780" "x850" "x865" "NDCI" "Blue_red" "green_blue" "nir_red"
"GID_1127" 2.40996 3.60000000000001 45.50501 10.626064 0.00716641278700833 0.00814209917633527 0.00687236559972563 0.00192771140332652 0.00132317621549064 0.000687764683972521 0.000635403297055532 0.000542716061339816 0.000484910953502055 0.814039961167329 1.61713055313673 0.915432644749741 0.525919305714443
"GID_1128" 2.354775 5.24999999999999 45.470428 10.639034 0.0226391450265769 0.0291345577180662 0.03193359875685 0.00905076999819855 0.00551694582022902 0.00156326452202246 0.00151939298436828 0.00131360140114633 0.00105638513613157 0.75742084606707 1.52595562015599 1.04583470666801 0.294565562047919
"GID_1129" 6.1 19 43.121513 12.136531 0.0217012206823348 0.0253728666193278 0.0389220455956858 0.0169097766020165 0.0190682500829577 0.00765561313071953 0.00695915175907768 0.00556501148849573 0.00393792527224927 1.05999421535375 1.20015517887583 1.21073485458767 0.62328448390278
"GID_1130" 14 11.3333333333333 43.122577 12.119961 0.0139324394812187 0.0190494209389275 0.0341784435808937 0.0140103652638762 0.0165375952607525 0.00590533959785392 0.00546111253960036 0.00437741309941899 0.00299750258037124 1.08272990908309 1.15242251247904 1.28423125328149 0.593033451625563
"GID_1131" 28.1 28 43.121513 12.136531 0.0184202575840538 0.0223608032998428 0.0363440720643225 0.0149174242247371 0.0171784009800592 0.00675485452470709 0.00621379973755087 0.0049511615885651 0.00358875662331821 1.07044457467273 1.1996709492209 1.2381960387061 0.623363569913507
"GID_1133" 4.18 1.7 45.501 10.5393 0.00422105068435727 0.00554294074285142 0.00626569231342459 0.00138815154181906 0.000979676415650629 0.000513442829361101 0.000443080888824977 9.16748066726237e-05 0 0.827489524785856 1.59944219906313 1.06120535434786 0.540012988198371
"GID_1137" 1.09 1.8 39.618 9.24403333333333 0.00485107699605417 0.00761848009242118 0.0126133580541963 0.00419439441913134 0.00273069827193334 0.00136710552392654 0.00155450655507757 0.000323447880989607 0 0.788638764490968 1.28986049669293 1.24688206408028 0.491631947468784
"GID_1138" 1.44 2 39.63075 9.21425 0.00465663632276497 0.00735882446066464 0.0125234842378072 0.0040185890101055 0.00247631161548559 0.0007294878660299 0.000743188060108211 0.000159035693539056 0 0.762540262965216 1.29358478173801 1.25976157273624 0.307277192455086
"GID_1140" 1.43 1.8 39.6074666666667 9.25368333333333 0.00401289834483954 0.00608203839253332 0.00983869373207944 0.00292075715054995 0.00190300671275065 0.000828546827154046 0.000857469749124733 0.000182496301240465 0 0.789013213200093 1.35114440029821 1.23595996152328 0.441973674090534
"GID_1141" 1.47 1.8 39.6194 9.24525 0.0039529468981506 0.00619841842388025 0.0101378148989737 0.00329357163286066 0.00221245131483712 0.00107957811970133 0.00115949523374088 0.000243936302195162 0 0.803647691211387 1.30603137736714 1.24114472395435 0.493730231428212
"GID_1142" 1.59 2.6 39.63205 9.21448333333333 0.00395755936230022 0.00625947737106452 0.0105156248571247 0.00353652197701507 0.00225872441556796 0.000712887114588765 0.000711806337029882 0.000152154559828455 0 0.779509364246793 1.27796606525737 1.25371812512165 0.335522939411655
"GID_1143" 1.43 1.7 39.6003166666667 9.25001666666667 0.003304999567989 0.00529918093966041 0.00894555787680718 0.00246098274866853 0.00152302104137376 0.000460890012597074 0.000466442038906572 0.000102113547029757 0 0.764568068524651 1.3657394747047 1.2559806103943 0.31547575836084
"GID_1144" 2.09 3 39.6333666666667 9.20035 0.00418006832112285 0.00711306617507749 0.0126273659035056 0.00467512483935815 0.00285353747158086 0.00073642258980545 0.000702324564265878 0.000153153780599415 0 0.75804634441758 1.206812167595 1.27934037646576 0.272167101719099
"GID_1145" 1.77 2 39.61725 9.23341666666667 0.00421554876129002 0.00628937592691036 0.00999377477417717 0.00305668710385698 0.00194399874699141 0.000836685675207476 0.000893778128787008 0.000191715355034334 0 0.77749284997041 1.34588776176785 1.2274988984177 0.429799930644465
"GID_1146" 1.65 2.8 39.6302333333333 9.26623333333333 0.00533652266325146 0.00900790044192719 0.0162322866592062 0.00542323554418415 0.00321911992721749 0.000829069914682885 0.000822892656392598 0.000178466785401299 0 0.74496355487109 1.24839797097006 1.28622554136909 0.265204545791056
"GID_1147" 1.3 1.9 39.6074666666667 9.25368333333333 0.00411633356691937 0.00617367494250135 0.0101236936538462 0.00313262691676424 0.00209461116896279 0.00138318549074505 0.00151651834486658 0.000322678606858285 0 0.801421758340079 1.326772983697 1.24237156372778 0.612596523471598
"GID_1155" 2.10672 4.66666666666668 43.10445 12.1773833333333 0.00907841650244925 0.0134983575673075 0.0194268414730267 0.0077766396269999 0.00584228282359521 0.00124053309251087 0.00123197387653684 0.000269889281834616 0 0.857965502746499 1.26894094923023 1.1800591667937 0.275149014241832
"GID_1156" 12.7 9 41.45017 -96.5606 0.00313441358924859 0.00553678212174417 0.0143921449420317 0.00613801949734494 0.00553003392324219 0.00140105376287617 0.00154086115060598 0.000348007942022427 0 0.947893144452869 0.948501276919541 1.44434719400342 0.371677980705836
"GID_1157" 23.8 15 41.4498 -96.56363 0.00361597694355931 0.00671103110653116 0.0175327382211677 0.00917196327983031 0.00962743638172698 0.00245003224521192 0.00267924904662112 0.000608168876380762 0 1.0242280663264 0.845058676378283 1.44637065170689 0.421619891340135
"GID_1158" 17.1 6.86 41.45073 -96.5695 0.00183611758966438 0.00344976087400745 0.0092963062026338 0.00525057170891435 0.00530362127291158 0.0013530194818995 0.00145747928631452 0.00033039331774127 0 1.0050263970053 0.793018161346869 1.45869406566523 0.409782932590273
"GID_1159" 2.68 2.59 41.45053 -96.57692 0.00108476714118868 0.00165620973936192 0.00286260832746811 0.00144308077285809 0.000999116995882172 0.000346504698510067 0.000436235871601833 9.66730388515007e-05 0 0.818211373927787 1.06876701802025 1.26697215295337 0.387245766188704
"GID_1160" 17 5.92 41.44907 -96.5709 0.00180295063376046 0.00324665254712211 0.0084353469446095 0.00399611720462454 0.00381073448755545 0.000787138378690262 0.000898201253959213 0.000205719169406655 0 0.976253844138632 0.896522368763456 1.44416149830856 0.329122441809716
"GID_1161" 4.56 3.45 41.43837 -96.54097 0.0015790694997318 0.00247585079831528 0.00499473689451387 0.00207849882184264 0.00149187427838294 0.000449070474368809 0.000560131404747355 0.000125678926082823 0 0.83569657092066 1.08724670032224 1.33717375389575 0.355337814114072
"GID_1162" 20.8 8.57 41.4394 -96.54592 0.0015368918013234 0.0030455499635773 0.00821428055064421 0.00441328106339178 0.00485677344685909 0.000955456665788506 0.000962324447048512 0.00021895477106724 0 1.04784139974332 0.816629295546561 1.45904159752126 0.355933448041384
"GID_1163" 7.16 5.33 41.44202 -96.55752 0.00120942847802618 0.0018781444229673 0.00379858322683615 0.00225758136284801 0.00180571706065593 0.000522396664253739 0.000627831729862424 0.000141745792853551 0 0.888793720003853 0.908253844782916 1.33830032411989 0.375827908825856
"GID_1164" 14.1 4 41.44992 -96.57977 0.0017636898454968 0.00274010650754672 0.00594243602241258 0.00281858512903589 0.00274601027165533 0.000828802328720872 0.000960224031019393 0.000216019974958861 0 0.986957747660945 0.985881817769367 1.36882393651585 0.454463551415844
"GID_1165" 13.6 7.06 41.45017 -96.5606 0.00355630913076613 0.00641907425946577 0.0163932246811072 0.00704687487465576 0.00652843009676996 0.00161392196310791 0.00176705908479939 0.000399959245418073 0 0.961809714111244 0.953378658352481 1.43722688570865 0.3726959524257
"GID_1166" 24.1 14 41.4498 -96.56363 0.00382469265547913 0.00697976344672297 0.0192238723445335 0.0113158780658438 0.0114994221678834 0.00293667457197756 0.0031367281777765 0.000713361159177249 0 1.00804478135984 0.762997399345494 1.46726755765305 0.412091033319131
"GID_1167" 17.7 10 41.45073 -96.5695 0.0032525495255035 0.00590733588310117 0.0162020556274188 0.00821644004467195 0.00765793653962113 0.00180728193699884 0.00202572708571378 0.000455813095674973 0 0.964817295212498 0.83650943109129 1.46562655238247 0.360600970438646
"GID_1168" 7.26 2.19 41.45053 -96.57692 0.00106960576480323 0.00147990014787502 0.00241417039820166 0.00138802212944126 0.00114347893463928 0.000402108911383536 0.000497778190428262 0.000110379416372059 0 0.903399924151009 1.03203643946716 1.23992124417672 0.449250811491728
"GID_1169" 18 5.73 41.44907 -96.5709 0.00150895688775629 0.00248463750129082 0.00583242269943047 0.00283354251080296 0.00263620738393706 0.000678535406175358 0.000724116644817267 0.000161539650392661 0 0.963922458857639 0.934393907555082 1.40252025563664 0.386401111942954
"GID_1170" 9.46 5.09 41.44202 -96.55752 0.00151352716465811 0.00247275795818456 0.0050122285113475 0.00247526326798582 0.0019328737426343 0.000505058671095428 0.000592069180922703 0.000133578821990523 0 0.876957198915373 0.999493674403011 1.33927523630136 0.338928935476766
"GID_1171" 23.3 10 41.4394 -96.54592 0.00186176131969683 0.00340560432931971 0.00899264071832682 0.00472067734277706 0.00491371305724452 0.00118328873673537 0.00128093175394271 0.000289580722350124 0 1.02003611089572 0.838170387574317 1.45063122785008 0.400845370992745
"GID_1172" 7.63 4 41.43837 -96.54097 0.00149638907205379 0.00224547177747653 0.00462166724893847 0.00176646727499773 0.00125925844319377 0.000382495502598606 0.000472651375623381 0.000105409530198704 0 0.832367875001201 1.11939476054189 1.34602408110884 0.355981505669852
"GID_1173" 17.5 7.67 41.44992 -96.57977 0.00118763917353209 0.00192403911597941 0.00451279341282241 0.00219943551035377 0.00214339272834515 0.000601884107173108 0.000675909757233807 0.000153056619981556 0 0.987095326149621 0.933212540556055 1.402178289595 0.429714698320983
"GID_1174" 13.7 8 41.22194 -101.69028 0.00433257871079267 0.00701256698730891 0.0107578630104049 0.00464449565091685 0.00399512732266771 0.00126154053423528 0.0015993425759805 0.000370354802957849 0 0.924838348822099 1.20314477239118 1.21076001107333 0.427203794452466
"GID_1175" 14.9 5.6 41.22806 -101.75306 0.00294884940927451 0.0045650777456333 0.00675807623752004 0.00294901802515577 0.00266124285972818 0.00104145558080869 0.00139805213848588 0.000325354979697012 0 0.948705564441227 1.21507041828771 1.1936738204876 0.521970915558519
"GID_1176" 16.1 7.11 41.24861 -101.81861 0.00387766479437553 0.00623379263931227 0.00947256473528598 0.00414174709659659 0.00367867980052349 0.00104524543861655 0.00125010263356215 0.000288305528492189 0 0.940787465676122 1.20163245440382 1.20620771696 0.40302561899623
"GID_1177" 22.6 11.4 41.26972 -101.885 0.00465414181597371 0.00787978128551886 0.0128499394066403 0.00606093995246286 0.00573249907470262 0.00154262048744133 0.00187001469888564 0.000431850585506668 0 0.97215054260223 1.13046967240838 1.23976001389162 0.405762668590234
"GID_1178" 111 88 41.28278 -101.94472 0.00269768797354431 0.00513667725408265 0.0116356045417252 0.00787602796766299 0.0130617550616898 0.00550899103466256 0.00625534254207367 0.00143554471996497 0 1.24767316992238 0.789486454438191 1.38748021090767 0.823157745791083
"GID_1179" 10.9 5.18 41.45017 -96.5606 0.00340069137774983 0.0039812641452668 0.00874845720974925 0.0038969429706625 0.00356516117923847 0.00140529875015701 0.00180427794380688 0.000415067038318814 0 0.955537769942754 1.01070309187909 1.37449311980454 0.530077210414244
"GID_1180" 15.5 6.8 41.4498 -96.56363 0.00324812711599772 0.00419744611838292 0.00944344250643694 0.00518378382187385 0.00483446616470024 0.00162277966181456 0.00199014520934696 0.000457492270189322 0 0.965131868575675 0.894860512984726 1.38457878605568 0.476827892872363
"GID_1181" 19.7 11.2 41.45073 -96.5695 0.00215528340138264 0.00315049025963799 0.00840473382702671 0.00467418528497877 0.00449715368967148 0.00130543354866027 0.00157287891141225 0.000361763127698564 0 0.980697301037873 0.805270516757841 1.45470719805879 0.436627679783333
"GID_1182" 18.8 6.25 41.45053 -96.57692 0.0023871502831261 0.00336523811880766 0.0070426519064713 0.00312038968117004 0.00332051020440913 0.000986663037375051 0.00116514541515304 0.000269215160001575 0 1.03107027384281 1.03775246517206 1.35332942399774 0.480472545638311
"GID_1183" 27.4 7.75 41.44907 -96.5709 0.00249773487311063 0.00353757542562276 0.00870342110948779 0.00397019392169409 0.0044405789666765 0.00132610132828456 0.0014745375104808 0.000337272702478175 0 1.05592649465459 0.942377226036394 1.4220118573719 0.500765635484504
"GID_1184" 14.5 7.2 41.44202 -96.55752 0.00183910627300849 0.00271067784096051 0.00574105600854836 0.00299872080357809 0.00282042511321028 0.000874818488948973 0.00106369110327437 0.000245400259709317 0 0.969360505318585 0.949549334255525 1.35855106437881 0.451689487511691
"GID_1185" 27.4 14 41.4394 -96.54592 0.00269226710104042 0.00423165449670829 0.0115349310528647 0.0067059932111272 0.00751535036680793 0.00204899029840123 0.00232863450592734 0.0005355647057319 0 1.05691144097921 0.773777801176907 1.4632123127226 0.468074050892551
"GID_1186" 8.55 3.73 41.43837 -96.54097 0.00214505322211706 0.00288835574869504 0.0062307376106066 0.00264183198648788 0.00211585194911346 0.000719847381481636 0.000929352031915048 0.000214465612828885 0 0.889446200190274 1.04457782882103 1.36652567642618 0.428266531508286
"GID_1187" 28.4 12 41.44992 -96.57977 0.00137959019241702 0.00217155929304841 0.00593841937365147 0.00321924753315978 0.00368252431568864 0.00104542592959295 0.00120531615496134 0.000276017625892841 0 1.06712432585064 0.805652794862192 1.46447225515772 0.490272438780416
"GID_1188" 37.4 7.25 41.23057 -101.66532 0.00115939885952139 0.00195702412099592 0.00388189557614199 0.00230868792045389 0.00344431441379508 0.00111652694843008 0.00117667809658757 0.000267054307702189 0 1.19739718973875 0.917560351931668 1.32966225860061 0.651945639132339
"GID_1189" 35.9 6 41.22242 -101.66436 0.00125310717347509 0.00228779246763739 0.00402378092034746 0.00239265750919601 0.00291811352801335 0.000836319069861393 0.000812364770029995 0.000180408490327572 0 1.0989415689616 0.977595094044874 1.27504844608395 0.518008755644507
"GID_1190" 4.56 7.33 41.21189 -101.66596 0.00735082576416963 0.0109645201063784 0.0148892290598257 0.00814543169374681 0.00615743725807302 0.00187389395968716 0.0022811400866478 0.000525903698545351 0 0.861007295643239 1.14751938896116 1.15180424812729 0.37405590445998
"GID_1191" 4.82 7.78 41.21344 -101.66298 0.00776722152533685 0.0117359381332078 0.0163696845828891 0.00808448762123806 0.00604618092574944 0.00202161084906489 0.00237956594152836 0.000544552869972111 0 0.855752989413713 1.18422664362549 1.16486901914567 0.400077409695829
"GID_1192" 4.75 9.11 41.21615 -101.65454 0.00568186973957385 0.00828645424679928 0.0115238770120542 0.00627040386833023 0.00492746654727198 0.00187944200155884 0.0025525570747187 0.000595541273364051 0 0.880072078777845 1.13849488416554 1.16342093036976 0.461221483587253
"GID_1193" 3.63 5 41.21357 -101.6381 0.00425835092426907 0.00667834387441677 0.0101257036738588 0.00507400272460775 0.00370726610212969 0.00112948142338148 0.00141253309192498 0.000325049702680957 0 0.844357728997365 1.1365124093551 1.2051505620618 0.364144212006275
"GID_1194" 6.14 6 41.21129 -101.63963 0.00425307720019626 0.00681020961482428 0.0106674583490098 0.00517933007964297 0.0040524742946676 0.00119293943537754 0.00139565184622466 0.000317259902406129 0 0.877937644767356 1.13602520002781 1.22069584696123 0.374415875714479
"GID_1195" 12.5 6 41.45017 -96.5606 0.00130169684428595 0.00214440782301437 0.00467455965416112 0.0022584651227938 0.00189041580046767 0.000514077899586348 0.000561816879707401 0.000126110157530491 0 0.911289494894251 0.97409480101214 1.37104617958887 0.370834930557743
"GID_1196" 18.3 5.67 41.4498 -96.56363 0.00194365840644417 0.00336535857771017 0.00758586098593475 0.00384439955343232 0.00353837293633424 0.000864821934935645 0.000929308347054131 0.000208979949798534 0 0.958548551032518 0.933556581648289 1.38539108669097 0.367288706667037
"GID_1197" 33 10 41.45073 -96.5695 0.00163478796434757 0.00250866915473626 0.00680661071469667 0.0039651057792821 0.0043324072507156 0.00109593565827934 0.00114610522267326 0.000257681592192933 0 1.04426645310536 0.77502513766851 1.46138619775275 0.433087012544751
"GID_1198" 120 14 41.44907 -96.5709 0.0015534584958855 0.00286805067886971 0.00889967056070558 0.00384988077025688 0.00794333534389805 0.00239222628424832 0.00238938373070547 0.000545132679587123 0 1.34710248112285 0.853849343533445 1.51255631902218 0.766480377013638
"GID_1199" 32.4 6.67 41.45053 -96.57692 0.00100150451072019 0.00171728369335912 0.0043505841279754 0.00181191308106846 0.00222224248470378 0.000568081434621437 0.000578561533130794 0.000129986143414769 0 1.10171382757689 0.973186706846435 1.43397458747497 0.477380456867789
"GID_1200" 45.1 8.89 41.44202 -96.55752 0.00155116368243025 0.00270685962315429 0.00653043922487632 0.00347895502654718 0.00454733286240528 0.00116615983091717 0.00123886612895653 0.000280647836561718 0 1.13310983242062 0.875182906841518 1.41392832088974 0.502101612856028
"GID_1201" 28.9 8.44 41.4394 -96.54592 0.00191330736366712 0.00325659197494463 0.00915058766054879 0.00501986893352978 0.00549790457370193 0.00132846117967616 0.00144179082976944 0.000325695989763111 0 1.04545026947419 0.786952783552726 1.47504717903359 0.418523030777076
"GID_1202" 14.5 4 41.43837 -96.54097 0.00194439072771836 0.00308769562168804 0.00671436108443951 0.00286469396691797 0.00244819628742837 0.000649834041494278 0.000744721139600816 0.000168539419845842 0 0.921606195582739 1.03746422364506 1.36999025525779 0.36979875530305
"GID_1203" 24.4 6.4 41.45017 -96.5606 0.00122034890859127 0.00220965736087685 0.00479666118071736 0.00260478840851917 0.00257682137102059 0.000692854626979787 0.00070911242725336 0.000157108655621522 0 0.994602635341433 0.917928030230594 1.36923868141055 0.420212023873562
"GID_1204" 23.2 6.8 41.4498 -96.56363 0.00141579473856209 0.00269685179337272 0.00599462902814905 0.00389705644839911 0.00388361541448664 0.00102126446144195 0.00105553688131302 0.000238217345809235 0 0.998272509861702 0.817982809129311 1.37942639493726 0.415289884561416
"GID_1205" 30.1 7.67 41.45073 -96.5695 0.000914426360935275 0.0016364440022979 0.00402469633394941 0.00302852261256714 0.00323297391037361 0.000889096124206041 0.0009127852967059 0.000206767014243532 0 1.03265214586599 0.701588730381618 1.42186771388795 0.453896197636814
"GID_1206" 47.1 7.43 41.45053 -96.57692 0.000951220607738904 0.00184411159551342 0.00472684003941971 0.00230600034894029 0.00322976005090646 0.000848916870833986 0.000820868705469319 0.000184979051781227 0 1.16687133026779 0.888704507346084 1.43870790778323 0.538154767112858
"GID_1207" 53.1 10 41.44907 -96.5709 0.00153229764065495 0.00277742834649066 0.00740000839750904 0.00400660196994974 0.00554113444671062 0.00145296104455783 0.00145437013813587 0.000330495259922549 0 1.1607221240506 0.818813660003803 1.4541988486191 0.532262761945201
"GID_1208" 53.7 12.4 41.44202 -96.55752 0.0012948898073863 0.00252323031371402 0.00606760844297576 0.00368660952014615 0.00512956921507754 0.00145424745200609 0.00145555105150372 0.000330588644427249 0 1.16367178323714 0.812655521308518 1.41257649336064 0.565760712614132
"GID_1209" 28.6 8.89 41.4394 -96.54592 0.000885959685433416 0.0016528597186797 0.00398466222813058 0.00272573281607531 0.00287704838551475 0.000762617440820197 0.00078142986853411 0.000177282856488995 0 1.02700722444712 0.754973067514345 1.41362189477066 0.437236736369986
"GID_1210" 27.8 6.57 41.43662 -96.54927 0.00131203807122188 0.00208954885577495 0.00545838993014444 0.00250795058808676 0.00253719961313992 0.000622292927473178 0.000631657786492498 0.000141261420203358 0 1.00579745376977 0.908993630685386 1.4463259665876 0.3976003300573
"GID_1211" 62.1 11.2 41.44992 -96.57977 0.000678413874324395 0.00130686337823363 0.0030914241230767 0.00194988289697306 0.00280523013761362 0.000830808742346558 0.000848151030354568 0.000192833164451149 0 1.17987947592815 0.802557686598223 1.40573990315809 0.597555464689959
"GID_1212" 12.6 2.44 41.45017 -96.5606 0.00144788334820704 0.00231815749069041 0.00364444598833992 0.00177784738291872 0.00144014971098253 0.000393566820730333 0.000394999880296614 8.82575624059307e-05 0 0.895059671565213 1.13191149045084 1.22243446211272 0.362498154492078
"GID_1213" 39.2 6 41.4498 -96.56363 0.00237531103419849 0.00456159475134698 0.00996142500065731 0.00526701199589595 0.00640399053420049 0.00174567547227505 0.00174848206626513 0.000395849967002431 0 1.09741909792004 0.928228154540128 1.37181180921861 0.49786204795188
"GID_1214" 30.4 2.92 41.45073 -96.5695 0.00154023347211159 0.00246829915716945 0.00381754489362835 0.00219444265179558 0.00195657434114019 0.000565397534596048 0.000550453727266321 0.000122030737559578 0 0.942696377523821 1.05873293366734 1.21464829950524 0.409732083316955
"GID_1215" 30 4.67 41.45053 -96.57692 0.000904450649112843 0.00150156439277006 0.00285225514490735 0.0016661200221988 0.00196414418101267 0.000499975476017823 0.000471850283307819 0.000104910622097373 0 1.08209434413898 0.948051760253916 1.31023122121819 0.461637519148588
"GID_1216" 79.6 9 41.44907 -96.5709 0.00198078357496614 0.00330932779473921 0.00776485280975906 0.00407432881687137 0.00629018753003814 0.00185894438529416 0.00177198711372189 0.000395821820186205 0 1.21379277517638 0.89639265984699 1.40233450890353 0.62661681738022
"GID_1217" 36.4 10.7 41.44202 -96.55752 0.00213862956120285 0.0041765279357598 0.011392870341099 0.00555654748772243 0.00648696763369 0.00164551165276303 0.00166901245454074 0.000377723621917785 0 1.07725486592476 0.858213412316402 1.46349526661316 0.456955884606111
"GID_1218" 37.7 5.67 41.4394 -96.54592 0.00133001930757826 0.00240240578941999 0.00513430135991408 0.00293661201538527 0.00339234102898961 0.0009058526866741 0.000896186421709299 0.000202658751132534 0 1.07200701449498 0.899942977248647 1.36247866825175 0.471495645067921
"GID_1219" 16.9 3.08 41.43662 -96.54927 0.00143159097160698 0.00228306551621103 0.00511684765334996 0.00196642808408642 0.00163370243691973 0.00040455251161506 0.0004237559580286 9.44198712310036e-05 0 0.907579559900593 1.07451180350111 1.38294802549785 0.341253329823535
"GID_1220" 50.4 9.33 41.44992 -96.57977 0.0011942289061364 0.00237208312433732 0.00570337515467892 0.00285062375339964 0.00396414698368724 0.00109483901335032 0.00107960535941517 0.000244613920299812 0 1.1633984873809 0.908373063956122 1.41252049298525 0.554986361841747
"GID_1221" 9.81 1.83 41.45017 -96.5606 0.00164114620068311 0.00261005206955161 0.00412104465618259 0.00175101415125582 0.0013723617422312 0.000375901272717795 0.000389580751409216 8.5139784843379e-05 0 0.878768223250298 1.19697887507352 1.22447940479806 0.353470823033966
"GID_1222" 47 12 41.4498 -96.56363 0.00272058987590842 0.00554495067315612 0.0147095033493106 0.00770168040779788 0.0100725186246266 0.0026855679922465 0.00271636169596679 0.000619689645720794 0 1.13338650098965 0.837186547925932 1.45247098075263 0.517089394383795
